Hub,Spoke,date,Device sample,Value,Overlap index
Marin,Sonoma,2/12/20,12010,0.276497067,99.55663661
Marin,Yolo,2/12/20,12274,0.02209794,87.14856472
Napa,Alameda,2/12/20,57376,0.178015131,105.8906238
Napa,Contra Costa,2/12/20,41734,0.274736686,106.8616738
Napa,Marin,2/12/20,7331,0.073431242,103.1110663
Napa,Sacramento,2/12/20,53773,0.138555111,105.6348095
Napa,San Benito,2/12/20,2822,0.001780151,133.8211687
Napa,San Francisco,2/12/20,28004,0.102210355,104.8262912
Napa,San Joaquin,2/12/20,25349,0.028185729,120.3069618
Napa,San Mateo,2/12/20,31617,0.053849577,112.4540933
Napa,Santa Clara,2/12/20,59248,0.017949859,118.2088298
Napa,Santa Cruz,2/12/20,5956,0.001928497,167.9892748
Napa,Solano,2/12/20,17852,0.622607922,103.9063809
Napa,Sonoma,2/12/20,12010,0.182910547,108.650724
Napa,Yolo,2/12/20,12274,0.159471888,105.2457715
Sacramento,Alameda,2/12/20,57376,0.025626244,101.4856307
Sacramento,Contra Costa,2/12/20,41734,0.031019285,100.069378
Sacramento,Marin,2/12/20,7331,0.002994068,93.32055812
Sacramento,Napa,2/12/20,6741,0.017369312,105.2971707
Sacramento,San Benito,2/12/20,2822,0.001022818,107.860716
Sacramento,San Francisco,2/12/20,28004,0.008610269,105.1597609
Sacramento,San Joaquin,2/12/20,25349,0.065330184,106.2282937
Sacramento,San Mateo,2/12/20,31617,0.005597605,105.82705
Sacramento,Santa Clara,2/12/20,59248,0.008070965,100.0378011
Sacramento,Santa Cruz,2/12/20,5956,0.000688078,102.694984
Sacramento,Solano,2/12/20,17852,0.061238912,102.7653562
Sacramento,Sonoma,2/12/20,12010,0.005876555,107.3620628
Sacramento,Yolo,2/12/20,12274,0.132241088,107.1724623
San Benito,Alameda,2/12/20,57376,0.086463501,117.2100942
San Benito,Contra Costa,2/12/20,41734,0.04075124,129.9930756
San Benito,Marin,2/12/20,7331,0.007087172,105.1125027
San Benito,Napa,2/12/20,6741,0.004252303,132.1808297
San Benito,Sacramento,2/12/20,53773,0.019489724,109.2645235
San Benito,San Francisco,2/12/20,28004,0.021970234,116.9475514
San Benito,San Joaquin,2/12/20,25349,0.037207654,110.4327304
San Benito,San Mateo,2/12/20,31617,0.045712261,105.9672324
San Benito,Santa Clara,2/12/20,59248,0.567328136,105.9490872
San Benito,Santa Cruz,2/12/20,5956,0.1275691,108.7952204
San Benito,Solano,2/12/20,17852,0.014883062,108.3591876
San Benito,Sonoma,2/12/20,12010,0.004606662,100.8541504
San Benito,Yolo,2/12/20,12274,0.011339476,131.836063
San Francisco,Alameda,2/12/20,57376,0.283995144,105.0159631
San Francisco,Contra Costa,2/12/20,41734,0.148907299,104.9620798
San Francisco,Marin,2/12/20,7331,0.074810741,108.9418431
San Francisco,Napa,2/12/20,6741,0.024603628,103.2622193
San Francisco,Sacramento,2/12/20,53773,0.016533352,103.3881018
San Francisco,San Benito,2/12/20,2822,0.002213969,114.6427152
San Francisco,San Joaquin,2/12/20,25349,0.015390658,109.3020191
San Francisco,San Mateo,2/12/20,31617,0.398371661,107.2839649
San Francisco,Santa Clara,2/12/20,59248,0.08055992,113.8810658
San Francisco,Santa Cruz,2/12/20,5956,0.003428082,118.1317283
San Francisco,Solano,2/12/20,17852,0.043993715,105.6378134
San Francisco,Sonoma,2/12/20,12010,0.022032567,108.4616665
San Francisco,Yolo,2/12/20,12274,0.017140409,102.3026548
San Joaquin,Alameda,2/12/20,57376,0.190224466,105.4244845
San Joaquin,Contra Costa,2/12/20,41734,0.060909701,107.041448
San Joaquin,Marin,2/12/20,7331,0.00441832,124.3172762
San Joaquin,Napa,2/12/20,6741,0.007495365,120.5032741
San Joaquin,Sacramento,2/12/20,53773,0.138585349,106.8472842
San Joaquin,San Benito,2/12/20,2822,0.004142175,113.0180829
San Joaquin,San Francisco,2/12/20,28004,0.017002643,111.997362
San Joaquin,San Mateo,2/12/20,31617,0.020947572,111.1766563
San Joaquin,Santa Clara,2/12/20,59248,0.045366681,107.106291
San Joaquin,Santa Cruz,2/12/20,5956,0.001972464,109.0308004
San Joaquin,Solano,2/12/20,17852,0.025365892,111.5211769
San Joaquin,Sonoma,2/12/20,12010,0.004260523,118.8177283
San Joaquin,Yolo,2/12/20,12274,0.024695254,118.8964529
San Mateo,Alameda,2/12/20,57376,0.202612519,104.1261009
San Mateo,Contra Costa,2/12/20,41734,0.065977164,105.7589533
San Mateo,Marin,2/12/20,7331,0.022740931,106.774258
San Mateo,Napa,2/12/20,6741,0.011481165,108.9906544
San Mateo,Sacramento,2/12/20,53773,0.009520195,103.1776118
San Mateo,San Benito,2/12/20,2822,0.004080083,103.6993923
San Mateo,San Francisco,2/12/20,28004,0.352848151,106.133158
San Mateo,San Joaquin,2/12/20,25349,0.016794762,107.3930052
San Mateo,Santa Clara,2/12/20,59248,0.277761964,106.347147
San Mateo,Santa Cruz,2/12/20,5956,0.008571338,109.6012438
San Mateo,Solano,2/12/20,17852,0.021032989,106.5334011
San Mateo,Sonoma,2/12/20,12010,0.008982509,108.78828
San Mateo,Yolo,2/12/20,12274,0.009077395,101.0675437
Santa Clara,Alameda,2/12/20,57376,0.151481907,102.3001359
Santa Clara,Contra Costa,2/12/20,41734,0.031427221,105.9407607
Santa Clara,Marin,2/12/20,7331,0.004438968,111.2033801
Santa Clara,Napa,2/12/20,6741,0.002042263,114.3524306
Santa Clara,Sacramento,2/12/20,53773,0.007325142,96.8741167
Santa Clara,San Benito,2/12/20,2822,0.027022009,106.4394554
Santa Clara,San Francisco,2/12/20,28004,0.038077235,114.0838654
Santa Clara,San Joaquin,2/12/20,25349,0.019409938,104.2879887
Santa Clara,San Mateo,2/12/20,31617,0.148224413,108.1159242
Santa Clara,Santa Cruz,2/12/20,5956,0.024878477,100.6522303
Santa Clara,Solano,2/12/20,17852,0.009063597,99.50027908
Santa Clara,Sonoma,2/12/20,12010,0.002143532,103.9026667
Santa Clara,Yolo,2/12/20,12274,0.005451661,94.53213226
Santa Cruz,Alameda,2/12/20,57376,0.034419073,95.77125106
Santa Cruz,Contra Costa,2/12/20,41734,0.013935527,102.3201416
Santa Cruz,Marin,2/12/20,7331,0.005372733,156.5649853
Santa Cruz,Napa,2/12/20,6741,0.002182673,169.9054884
Santa Cruz,Sacramento,2/12/20,53773,0.006212223,104.9912689
Santa Cruz,San Benito,2/12/20,2822,0.060443251,112.8087412
Santa Cruz,San Francisco,2/12/20,28004,0.0161182,121.803725
Santa Cruz,San Joaquin,2/12/20,25349,0.008394896,110.0409328
Santa Cruz,San Mateo,2/12/20,31617,0.045500336,114.2553569
Santa Cruz,Santa Clara,2/12/20,59248,0.247481531,103.6168024
Santa Cruz,Solano,2/12/20,17852,0.00721961,108.0773362
Santa Cruz,Sonoma,2/12/20,12010,0.002350571,137.0965331
Santa Cruz,Yolo,2/12/20,12274,0.005036938,103.4524138
Solano,Alameda,2/12/20,57376,0.162390769,105.8730194
Solano,Contra Costa,2/12/20,41734,0.287530809,104.6561588
Solano,Marin,2/12/20,7331,0.036802599,106.0143331
Solano,Napa,2/12/20,6741,0.235099709,106.4314518
Solano,Sacramento,2/12/20,53773,0.184461125,104.2776388
Solano,San Benito,2/12/20,2822,0.002352678,110.5772431
Solano,San Francisco,2/12/20,28004,0.069011875,109.0185418
Solano,San Joaquin,2/12/20,25349,0.036018373,112.3286541
Solano,San Mateo,2/12/20,31617,0.037250728,111.1051288
Solano,Santa Clara,2/12/20,59248,0.030080663,103.8600808
Solano,Santa Cruz,2/12/20,5956,0.002408694,107.9325481
Solano,Sonoma,2/12/20,12010,0.058256778,109.3262455
Solano,Yolo,2/12/20,12274,0.233419225,106.64214
Sonoma,Alameda,2/12/20,57376,0.037635304,114.8067917
Sonoma,Contra Costa,2/12/20,41734,0.055453789,116.7048471
Sonoma,Marin,2/12/20,7331,0.16877602,106.7547419
Sonoma,Napa,2/12/20,6741,0.102664446,110.6122652
Sonoma,Sacramento,2/12/20,53773,0.026311407,108.3568164
Sonoma,San Benito,2/12/20,2822,0.001082431,100.469378
Sonoma,San Francisco,2/12/20,28004,0.051373855,111.486315
Sonoma,San Joaquin,2/12/20,25349,0.008992506,118.6830205
Sonoma,San Mateo,2/12/20,31617,0.023646961,112.7581734
Sonoma,Santa Clara,2/12/20,59248,0.010574521,107.5931855
Sonoma,Santa Cruz,2/12/20,5956,0.001165695,135.6965163
Sonoma,Solano,2/12/20,17852,0.086594505,108.9465747
Sonoma,Yolo,2/12/20,12274,0.026977519,108.924025
Yolo,Alameda,2/12/20,57376,0.098012058,102.2528092
Yolo,Contra Costa,2/12/20,41734,0.126609092,100.7926146
Yolo,Marin,2/12/20,7331,0.013198631,92.64178716
Yolo,Napa,2/12/20,6741,0.08758351,104.5905446
Yolo,Sacramento,2/12/20,53773,0.579354734,105.5212609
Yolo,San Benito,2/12/20,2822,0.002607137,132.2830745
Yolo,San Francisco,2/12/20,28004,0.039107056,104.0423996
Yolo,San Joaquin,2/12/20,25349,0.051002118,117.7674884
Yolo,San Mateo,2/12/20,31617,0.02338276,104.626209
Yolo,Santa Clara,2/12/20,59248,0.026315789,98.48430133
Yolo,Santa Cruz,2/12/20,5956,0.002444191,101.9711027
Yolo,Solano,2/12/20,17852,0.339498126,103.8827345
Yolo,Sonoma,2/12/20,12010,0.026397263,107.8442696
Alameda,did not enter other counties,2/12/20,57376,0.460262131,95.0865753
Contra Costa,did not enter other counties,2/12/20,41734,0.536325298,96.41826939
Marin,did not enter other counties,2/12/20,7331,0.431046242,99.92572356
Napa,did not enter other counties,2/12/20,6741,0.297730307,91.38046989
Sacramento,did not enter other counties,2/12/20,53773,0.808193703,98.74160552
San Benito,did not enter other counties,2/12/20,2822,0.385896527,92.59777841
San Francisco,did not enter other counties,2/12/20,28004,0.372553921,92.41064531
San Joaquin,did not enter other counties,2/12/20,25349,0.681052507,97.68663816
San Mateo,did not enter other counties,2/12/20,31617,0.366574944,93.50564142
Santa Clara,did not enter other counties,2/12/20,59248,0.696799892,98.48916913
Santa Cruz,did not enter other counties,2/12/20,5956,0.724815312,98.80356276
Solano,did not enter other counties,2/12/20,17852,0.435581447,94.18678537
Sonoma,did not enter other counties,2/12/20,12010,0.752123231,97.8220909
Yolo,did not enter other counties,2/12/20,12274,0.312286133,89.79466182
Alameda,Contra Costa,2/13/20,41870,0.284603287,100.5432119
Alameda,Marin,2/13/20,7346,0.018716624,85.72970811
Alameda,Napa,2/13/20,6768,0.022881634,119.9942521
Alameda,Sacramento,2/13/20,53899,0.02488637,88.63526862
Alameda,San Benito,2/13/20,2811,0.003663827,118.5612126
Alameda,San Francisco,2/13/20,28233,0.141091889,94.7928772
Alameda,San Joaquin,2/13/20,25591,0.083680418,105.6508405
Alameda,San Mateo,2/13/20,31932,0.115272281,98.67481206
Alameda,Santa Clara,2/13/20,59573,0.157233465,93.67430583
Alameda,Santa Cruz,2/13/20,5994,0.003802084,109.5456948
Alameda,Solano,2/13/20,18059,0.051881168,96.66069677
Alameda,Sonoma,2/13/20,12049,0.008295457,82.97797259
Alameda,Yolo,2/13/20,12376,0.022605119,98.92168714
Contra Costa,Alameda,2/13/20,57863,0.393312634,95.85322289
Contra Costa,Marin,2/13/20,7346,0.034702651,82.41847962
Contra Costa,Napa,2/13/20,6768,0.045999522,114.8173305
Contra Costa,Sacramento,2/13/20,53899,0.042823024,86.54772886
Contra Costa,San Benito,2/13/20,2811,0.001958443,100.5130198
Contra Costa,San Francisco,2/13/20,28233,0.102961548,88.45946565
Contra Costa,San Joaquin,2/13/20,25591,0.036756628,97.27188417
Contra Costa,San Mateo,2/13/20,31932,0.051325531,85.01288619
Contra Costa,Santa Clara,2/13/20,59573,0.043324576,89.5758064
Contra Costa,Santa Cruz,2/13/20,5994,0.002125627,99.86728882
Contra Costa,Solano,2/13/20,18059,0.125149272,88.84811464
Contra Costa,Sonoma,2/13/20,12049,0.016384046,87.25070115
Contra Costa,Yolo,2/13/20,12376,0.039527108,93.39160811
Marin,Alameda,2/13/20,57863,0.147427171,85.75331426
Marin,Contra Costa,2/13/20,41870,0.197794718,87.36884962
Marin,Napa,2/13/20,6768,0.073237136,110.5451437
Marin,Sacramento,2/13/20,53899,0.023958617,84.29434733
Marin,San Benito,2/13/20,2811,0.002314185,54.41579487
Marin,San Francisco,2/13/20,28233,0.279744078,98.05186464
Marin,San Joaquin,2/13/20,25591,0.014429622,96.60484055
Marin,San Mateo,2/13/20,31932,0.099646066,98.32517786
Marin,Santa Clara,2/13/20,59573,0.032670841,84.81534044
Marin,Santa Cruz,2/13/20,5994,0.002858699,78.78586722
Marin,Solano,2/13/20,18059,0.093384155,93.29872368
Marin,Sonoma,2/13/20,12049,0.288184046,96.08981399
Marin,Yolo,2/13/20,12376,0.026545059,88.33110224
Napa,Alameda,2/13/20,57863,0.195626478,116.8030207
Napa,Contra Costa,2/13/20,41870,0.284574468,114.3930984
Napa,Marin,2/13/20,7346,0.079491726,109.3274097
Napa,Sacramento,2/13/20,53899,0.142287234,107.4165515
Napa,San Benito,2/13/20,2811,0.00177305,132.7650111
Napa,San Francisco,2/13/20,28233,0.109190307,107.6703695
Napa,San Joaquin,2/13/20,25591,0.024674941,91.31985535
Napa,San Mateo,2/13/20,31932,0.058362884,109.5717217
Napa,Santa Clara,2/13/20,59573,0.023049645,146.5726993
Napa,Santa Cruz,2/13/20,5994,0.001034279,127.6810266
Napa,Solano,2/13/20,18059,0.639184397,107.1404392
Napa,Sonoma,2/13/20,12049,0.177304965,97.9154827
Napa,Yolo,2/13/20,12376,0.165484634,111.9506442
Sacramento,Alameda,2/13/20,57863,0.026716637,79.17284394
Sacramento,Contra Costa,2/13/20,41870,0.033265923,81.08429324
Sacramento,Marin,2/13/20,7346,0.003265367,76.20590797
Sacramento,Napa,2/13/20,6768,0.017866751,103.5790788
Sacramento,San Benito,2/13/20,2811,0.001168853,62.46970886
Sacramento,San Francisco,2/13/20,28233,0.009165291,83.43080324
Sacramento,San Joaquin,2/13/20,25591,0.065659845,94.39263433
Sacramento,San Mateo,2/13/20,31932,0.006642053,96.30370432
Sacramento,Santa Clara,2/13/20,59573,0.008812779,75.1303255
Sacramento,Santa Cruz,2/13/20,5994,0.000927661,86.34928539
Sacramento,Solano,2/13/20,18059,0.064027162,91.14040037
Sacramento,Sonoma,2/13/20,12049,0.005844264,93.53052239
Sacramento,Yolo,2/13/20,12376,0.134696377,97.44766668
San Benito,Alameda,2/13/20,57863,0.075418001,121.8679764
San Benito,Contra Costa,2/13/20,41870,0.029171113,106.2107118
San Benito,Marin,2/13/20,7346,0.00604767,55.99723648
San Benito,Napa,2/13/20,6768,0.004268943,132.802974
San Benito,Sacramento,2/13/20,53899,0.022411953,74.0387881
San Benito,San Francisco,2/13/20,28233,0.02490217,119.8385155
San Benito,San Joaquin,2/13/20,25591,0.038776236,81.43915986
San Benito,San Mateo,2/13/20,31932,0.04980434,102.9889516
San Benito,Santa Clara,2/13/20,59573,0.562077552,100.9288332
San Benito,Santa Cruz,2/13/20,5994,0.122020633,107.5534242
San Benito,Solano,2/13/20,18059,0.015297047,123.592168
San Benito,Sonoma,2/13/20,12049,0.005336179,84.1840281
San Benito,Yolo,2/13/20,12376,0.011739594,71.75143738
San Francisco,Alameda,2/13/20,57863,0.289165161,97.65175914
San Francisco,Contra Costa,2/13/20,41870,0.152693656,96.45326368
San Francisco,Marin,2/13/20,7346,0.072787164,101.0243842
San Francisco,Napa,2/13/20,6768,0.026175043,112.6868247
San Francisco,Sacramento,2/13/20,53899,0.017497255,95.91305149
San Francisco,San Benito,2/13/20,2811,0.002479368,118.8611852
San Francisco,San Joaquin,2/13/20,25591,0.014840789,109.6311599
San Francisco,San Mateo,2/13/20,31932,0.404207842,103.3643419
San Francisco,Santa Clara,2/13/20,59573,0.080048171,93.8335661
San Francisco,Santa Cruz,2/13/20,5994,0.003471115,92.66156048
San Francisco,Solano,2/13/20,18059,0.044557787,93.96734742
San Francisco,Sonoma,2/13/20,12049,0.021641342,96.34106575
San Francisco,Yolo,2/13/20,12376,0.019303652,97.86492143
San Joaquin,Alameda,2/13/20,57863,0.189207143,96.58879159
San Joaquin,Contra Costa,2/13/20,41870,0.06013833,92.24488738
San Joaquin,Marin,2/13/20,7346,0.004142081,89.57309621
San Joaquin,Napa,2/13/20,6768,0.006525732,88.34362605
San Joaquin,Sacramento,2/13/20,53899,0.138290805,95.03178349
San Joaquin,San Benito,2/13/20,2811,0.00425931,69.24203502
San Joaquin,San Francisco,2/13/20,28233,0.016372944,98.84163435
San Joaquin,San Mateo,2/13/20,31932,0.021609159,108.9404146
San Joaquin,Santa Clara,2/13/20,59573,0.046149037,84.85172924
San Joaquin,Santa Cruz,2/13/20,5994,0.001836583,100.7316857
San Joaquin,Solano,2/13/20,18059,0.024266344,85.94281766
San Joaquin,Sonoma,2/13/20,12049,0.00425931,85.24414493
San Joaquin,Yolo,2/13/20,12376,0.025399555,90.44154545
San Mateo,Alameda,2/13/20,57863,0.208881373,96.61381963
San Mateo,Contra Costa,2/13/20,41870,0.067299261,88.22239593
San Mateo,Marin,2/13/20,7346,0.022923713,96.8591348
San Mateo,Napa,2/13/20,6768,0.012370036,110.4481401
San Mateo,Sacramento,2/13/20,53899,0.011211324,103.0538869
San Mateo,San Benito,2/13/20,2811,0.004384317,97.91021876
San Mateo,San Francisco,2/13/20,28233,0.357384442,98.62245468
San Mateo,San Joaquin,2/13/20,25591,0.017318051,113.7111787
San Mateo,Santa Clara,2/13/20,59573,0.279969936,95.10738152
San Mateo,Santa Cruz,2/13/20,5994,0.008392835,82.33783883
San Mateo,Solano,2/13/20,18059,0.021483152,92.17658378
San Mateo,Sonoma,2/13/20,12049,0.009019166,87.22263715
San Mateo,Yolo,2/13/20,12376,0.010992108,106.1232264
Santa Clara,Alameda,2/13/20,57863,0.152720192,92.70999
Santa Clara,Contra Costa,2/13/20,41870,0.030450036,92.93995827
Santa Clara,Marin,2/13/20,7346,0.004028671,84.11484948
Santa Clara,Napa,2/13/20,6768,0.002618636,142.4853696
Santa Clara,Sacramento,2/13/20,53899,0.007973411,81.69015061
Santa Clara,San Benito,2/13/20,2811,0.026522082,96.69805403
Santa Clara,San Francisco,2/13/20,28233,0.037936649,90.17023959
Santa Clara,San Joaquin,2/13/20,25591,0.019824417,93.25174748
Santa Clara,San Mateo,2/13/20,31932,0.150067984,96.24462054
Santa Clara,Santa Cruz,2/13/20,5994,0.024843469,92.20542077
Santa Clara,Solano,2/13/20,18059,0.010172394,93.61843033
Santa Clara,Sonoma,2/13/20,12049,0.001880046,80.50869548
Santa Clara,Yolo,2/13/20,12376,0.006479445,96.99090886
Santa Cruz,Alameda,2/13/20,57863,0.03670337,116.080383
Santa Cruz,Contra Costa,2/13/20,41870,0.014848182,111.4034072
Santa Cruz,Marin,2/13/20,7346,0.003503504,86.52610558
Santa Cruz,Napa,2/13/20,6768,0.001167835,127.0928287
Santa Cruz,Sacramento,2/13/20,53899,0.008341675,102.7382432
Santa Cruz,San Benito,2/13/20,2811,0.057223891,112.247562
Santa Cruz,San Francisco,2/13/20,28233,0.016349683,98.65534286
Santa Cruz,San Joaquin,2/13/20,25591,0.007841175,112.3722738
Santa Cruz,San Mateo,2/13/20,31932,0.044711378,92.95004719
Santa Cruz,Santa Clara,2/13/20,59573,0.24691358,101.9392461
Santa Cruz,Solano,2/13/20,18059,0.008341675,101.4152303
Santa Cruz,Sonoma,2/13/20,12049,0.001501502,126.2841091
Santa Cruz,Yolo,2/13/20,12376,0.007340674,125.3159583
Solano,Alameda,2/13/20,57863,0.166232903,93.44623864
Solano,Contra Costa,2/13/20,41870,0.290160031,90.13297009
Solano,Marin,2/13/20,7346,0.037986599,90.35670673
Solano,Napa,2/13/20,6768,0.239548148,109.3673001
Solano,Sacramento,2/13/20,53899,0.191095852,97.74142974
Solano,San Benito,2/13/20,2811,0.002381084,120.4892737
Solano,San Francisco,2/13/20,28233,0.069660557,87.6401102
Solano,San Joaquin,2/13/20,25591,0.034387286,92.16165503
Solano,San Mateo,2/13/20,31932,0.037986599,90.82835128
Solano,Santa Clara,2/13/20,59573,0.033556675,92.79507028
Solano,Santa Cruz,2/13/20,5994,0.002768703,91.28347511
Solano,Sonoma,2/13/20,12049,0.057976632,91.75819319
Solano,Yolo,2/13/20,12376,0.240434133,104.0329162
Sonoma,Alameda,2/13/20,57863,0.039837331,84.54867721
Sonoma,Contra Costa,2/13/20,41870,0.056934185,93.41473442
Sonoma,Marin,2/13/20,7346,0.175699228,98.22378676
Sonoma,Napa,2/13/20,6768,0.099593327,105.1801872
Sonoma,Sacramento,2/13/20,53899,0.026143248,104.1137622
Sonoma,San Benito,2/13/20,2811,0.001244917,83.45234335
Sonoma,San Francisco,2/13/20,28233,0.050709602,95.62167996
Sonoma,San Joaquin,2/13/20,25591,0.009046394,96.00565404
Sonoma,San Mateo,2/13/20,31932,0.023902399,90.78953527
Sonoma,Santa Clara,2/13/20,59573,0.009295377,82.98288445
Sonoma,Santa Cruz,2/13/20,5994,0.00074695,124.6855868
Sonoma,Solano,2/13/20,18059,0.086895178,96.72912222
Sonoma,Yolo,2/13/20,12376,0.026226243,105.3433958
Yolo,Alameda,2/13/20,57863,0.105688429,92.29996058
Yolo,Contra Costa,2/13/20,41870,0.133726568,90.36732982
Yolo,Marin,2/13/20,7346,0.015756303,82.51552128
Yolo,Napa,2/13/20,6768,0.090497738,110.5038057
Yolo,Sacramento,2/13/20,53899,0.586619263,99.8275561
Yolo,San Benito,2/13/20,2811,0.002666451,61.50253391
Yolo,San Francisco,2/13/20,28233,0.044036846,87.7843778
Yolo,San Joaquin,2/13/20,25591,0.052521008,92.08571525
Yolo,San Mateo,2/13/20,31932,0.028361345,102.6532618
Yolo,Santa Clara,2/13/20,59573,0.031189399,95.23961005
Yolo,Santa Cruz,2/13/20,5994,0.003555268,112.6644955
Yolo,Solano,2/13/20,18059,0.350840336,99.98717407
Yolo,Sonoma,2/13/20,12049,0.02553329,97.67625397
