date,Hub,Spoke,Value,Device sample
3/30/20,Napa,San Francisco,0.086849652,6327
3/31/20,Napa,San Francisco,0.075567737,6770
3/2/20,Napa,San Mateo,0.095763617,20335
3/3/20,Napa,San Mateo,0.053867403,19353
3/4/20,Napa,San Mateo,0.057110862,19617
3/5/20,Napa,San Mateo,0.062739788,19485
3/6/20,Napa,San Mateo,0.067141623,19563
3/7/20,Napa,San Mateo,0.090816534,18653
3/8/20,Napa,San Mateo,0.089439214,17357
3/9/20,Napa,San Mateo,0.098562628,18734
3/10/20,Napa,San Mateo,0.057096625,17728
3/11/20,Napa,San Mateo,0.058756806,17839
3/12/20,Napa,San Mateo,0.05145265,17749
3/13/20,Napa,San Mateo,0.057797946,16785
3/14/20,Napa,San Mateo,0.078608861,16170
3/15/20,Napa,San Mateo,0.075423729,13100
3/16/20,Napa,San Mateo,0.082849604,13538
3/17/20,Napa,San Mateo,0.052427184,13497
3/18/20,Napa,San Mateo,0.046482801,10477
3/19/20,Napa,San Mateo,0.0523918,10340
3/20/20,Napa,San Mateo,0.049033644,9120
3/21/20,Napa,San Mateo,0.044307347,6567
3/22/20,Napa,San Mateo,0.044604317,5735
3/23/20,Napa,San Mateo,0.045578496,9363
3/24/20,Napa,San Mateo,0.04,9294
3/25/20,Napa,San Mateo,0.042976522,9052
3/26/20,Napa,San Mateo,0.044876589,9331
3/27/20,Napa,San Mateo,0.037279016,9211
3/28/20,Napa,San Mateo,0.04862495,9004
3/29/20,Napa,San Mateo,0.035393819,8028
3/30/20,Napa,San Mateo,0.04260549,8548
3/31/20,Napa,San Mateo,0.041503524,9093
3/2/20,Napa,Santa Clara,0.038625846,34488
3/3/20,Napa,Santa Clara,0.022099448,34533
3/4/20,Napa,Santa Clara,0.02150056,35119
3/5/20,Napa,Santa Clara,0.021439856,34789
3/6/20,Napa,Santa Clara,0.022668394,34503
3/7/20,Napa,Santa Clara,0.034005294,32776
3/8/20,Napa,Santa Clara,0.033974621,31078
3/9/20,Napa,Santa Clara,0.038267687,32668
3/10/20,Napa,Santa Clara,0.025196486,32383
3/11/20,Napa,Santa Clara,0.018375681,32203
3/12/20,Napa,Santa Clara,0.019072965,31899
3/13/20,Napa,Santa Clara,0.022689276,30478
3/14/20,Napa,Santa Clara,0.023582658,29007
3/15/20,Napa,Santa Clara,0.022316384,24621
3/16/20,Napa,Santa Clara,0.031926121,24672
3/17/20,Napa,Santa Clara,0.017753121,25270
3/18/20,Napa,Santa Clara,0.019212891,20472
3/19/20,Napa,Santa Clara,0.013992841,20485
3/20/20,Napa,Santa Clara,0.019685039,18337
3/21/20,Napa,Santa Clara,0.011777902,13619
3/22/20,Napa,Santa Clara,0.01294964,12587
3/23/20,Napa,Santa Clara,0.010907674,18647
3/24/20,Napa,Santa Clara,0.017142857,19127
3/25/20,Napa,Santa Clara,0.016315161,18937
3/26/20,Napa,Santa Clara,0.017950636,18959
3/27/20,Napa,Santa Clara,0.01614143,19004
3/28/20,Napa,Santa Clara,0.013949781,18478
3/29/20,Napa,Santa Clara,0.013459621,17208
3/30/20,Napa,Santa Clara,0.011061041,17884
3/31/20,Napa,Santa Clara,0.018010963,18675
3/2/20,Napa,Solano,0.764150943,13192
3/3/20,Napa,Solano,0.676335175,10854
3/4/20,Napa,Solano,0.678387458,11018
3/5/20,Napa,Solano,0.677725119,11064
3/6/20,Napa,Solano,0.693005181,11230
3/7/20,Napa,Solano,0.723477907,11961
3/8/20,Napa,Solano,0.750920999,11968
3/9/20,Napa,Solano,0.769460519,12733
3/10/20,Napa,Solano,0.686777624,10732
3/11/20,Napa,Solano,0.686932849,10765
3/12/20,Napa,Solano,0.686848525,10848
3/13/20,Napa,Solano,0.689276332,10593
3/14/20,Napa,Solano,0.703668414,10615
3/15/20,Napa,Solano,0.679096045,9103
3/16/20,Napa,Solano,0.715039578,9433
3/17/20,Napa,Solano,0.676837725,9176
3/18/20,Napa,Solano,0.657886582,8559
3/19/20,Napa,Solano,0.64367068,8189
3/20/20,Napa,Solano,0.64889048,7346
3/21/20,Napa,Solano,0.600673023,5428
3/22/20,Napa,Solano,0.538848921,4684
3/23/20,Napa,Solano,0.631086872,7267
3/24/20,Napa,Solano,0.614857143,7246
3/25/20,Napa,Solano,0.639076801,7178
3/26/20,Napa,Solano,0.630516081,7298
3/27/20,Napa,Solano,0.611837048,7286
3/28/20,Napa,Solano,0.618971702,7097
3/29/20,Napa,Solano,0.575274178,6177
3/30/20,Napa,Solano,0.633346989,6765
3/31/20,Napa,Solano,0.6256852,7101
3/2/20,Napa,Sonoma,0.224813101,7868
3/3/20,Napa,Sonoma,0.188996317,7174
3/4/20,Napa,Sonoma,0.204927212,7420
3/5/20,Napa,Sonoma,0.193861431,7354
3/6/20,Napa,Sonoma,0.208981002,7344
3/7/20,Napa,Sonoma,0.20423539,7309
3/8/20,Napa,Sonoma,0.214081048,7367
3/9/20,Napa,Sonoma,0.206458839,7460
3/10/20,Napa,Sonoma,0.181923255,7146
3/11/20,Napa,Sonoma,0.191243194,7207
3/12/20,Napa,Sonoma,0.199822577,7241
3/13/20,Napa,Sonoma,0.193217101,7005
3/14/20,Napa,Sonoma,0.206765126,6800
3/15/20,Napa,Sonoma,0.180508475,5962
3/16/20,Napa,Sonoma,0.186807388,5836
3/17/20,Napa,Sonoma,0.182524272,5812
3/18/20,Napa,Sonoma,0.191199256,5393
3/19/20,Napa,Sonoma,0.171819069,4896
3/20/20,Napa,Sonoma,0.174302076,4539
3/21/20,Napa,Sonoma,0.174985979,3348
3/22/20,Napa,Sonoma,0.150359712,3172
3/23/20,Napa,Sonoma,0.163615115,4872
3/24/20,Napa,Sonoma,0.170666667,4914
3/25/20,Napa,Sonoma,0.179864704,4735
3/26/20,Napa,Sonoma,0.17053104,4797
3/27/20,Napa,Sonoma,0.176402767,4781
3/28/20,Napa,Sonoma,0.167795935,4806
3/29/20,Napa,Sonoma,0.156530409,4300
3/30/20,Napa,Sonoma,0.162638263,4420
3/31/20,Napa,Sonoma,0.166014096,4618
3/2/20,Sacramento,Alameda,0.072736393,37341
3/3/20,Sacramento,Alameda,0.031161562,34554
3/4/20,Sacramento,Alameda,0.030339919,35252
3/5/20,Sacramento,Alameda,0.031730169,35119
3/6/20,Sacramento,Alameda,0.035214136,35206
3/7/20,Sacramento,Alameda,0.062016758,35092
3/8/20,Sacramento,Alameda,0.058217101,33310
3/9/20,Sacramento,Alameda,0.081363711,35460
3/10/20,Sacramento,Alameda,0.03362391,33170
3/11/20,Sacramento,Alameda,0.033584869,33371
3/12/20,Sacramento,Alameda,0.031590909,32820
3/13/20,Sacramento,Alameda,0.031360887,31413
3/14/20,Sacramento,Alameda,0.041312144,30132
3/15/20,Sacramento,Alameda,0.033109708,25155
3/16/20,Sacramento,Alameda,0.042330378,25791
3/17/20,Sacramento,Alameda,0.031724191,26244
3/18/20,Sacramento,Alameda,0.024387352,20700
3/19/20,Sacramento,Alameda,0.022980985,20677
3/20/20,Sacramento,Alameda,0.024470117,18536
3/21/20,Sacramento,Alameda,0.027025275,13643
3/22/20,Sacramento,Alameda,0.01693753,11780
3/23/20,Sacramento,Alameda,0.023295455,18327
3/24/20,Sacramento,Alameda,0.021631447,18894
3/25/20,Sacramento,Alameda,0.022591056,18580
3/26/20,Sacramento,Alameda,0.024032104,19060
3/27/20,Sacramento,Alameda,0.023617326,18685
3/28/20,Sacramento,Alameda,0.024079387,18066
3/29/20,Sacramento,Alameda,0.013249758,15845
3/30/20,Sacramento,Alameda,0.021730561,17344
3/31/20,Sacramento,Alameda,0.022542148,18432
3/2/20,Sacramento,Contra Costa,0.078411086,28505
3/3/20,Sacramento,Contra Costa,0.039368593,25960
3/4/20,Sacramento,Contra Costa,0.039142242,26515
3/5/20,Sacramento,Contra Costa,0.038538413,26334
3/6/20,Sacramento,Contra Costa,0.041479996,26381
3/7/20,Sacramento,Contra Costa,0.066190029,26550
3/8/20,Sacramento,Contra Costa,0.065022573,25897
3/9/20,Sacramento,Contra Costa,0.085002459,27274
3/10/20,Sacramento,Contra Costa,0.039653929,25291
3/11/20,Sacramento,Contra Costa,0.040450821,25576
3/12/20,Sacramento,Contra Costa,0.038636364,25432
3/13/20,Sacramento,Contra Costa,0.037376229,24536
3/14/20,Sacramento,Contra Costa,0.047429857,23917
3/15/20,Sacramento,Contra Costa,0.037450671,20503
3/16/20,Sacramento,Contra Costa,0.047907555,20675
3/17/20,Sacramento,Contra Costa,0.038030807,20394
3/18/20,Sacramento,Contra Costa,0.030592885,16802
3/19/20,Sacramento,Contra Costa,0.029319158,16919
3/20/20,Sacramento,Contra Costa,0.02997362,15293
3/21/20,Sacramento,Contra Costa,0.035320804,11168
3/22/20,Sacramento,Contra Costa,0.02379483,10050
3/23/20,Sacramento,Contra Costa,0.027698864,15816
3/24/20,Sacramento,Contra Costa,0.027084753,15589
3/25/20,Sacramento,Contra Costa,0.026786538,15397
3/26/20,Sacramento,Contra Costa,0.030005928,15791
3/27/20,Sacramento,Contra Costa,0.029383274,15620
3/28/20,Sacramento,Contra Costa,0.029817053,15491
3/29/20,Sacramento,Contra Costa,0.017887173,13748
3/30/20,Sacramento,Contra Costa,0.028136395,14754
3/31/20,Sacramento,Contra Costa,0.027988255,15430
3/2/20,Sacramento,did not enter other counties,0.847755204,31896
3/3/20,Sacramento,did not enter other counties,0.917615244,31802
3/4/20,Sacramento,did not enter other counties,0.914817243,32037
3/5/20,Sacramento,did not enter other counties,0.912898189,32020
3/6/20,Sacramento,did not enter other counties,0.90616874,31919
3/7/20,Sacramento,did not enter other counties,0.866811168,30911
3/8/20,Sacramento,did not enter other counties,0.861801765,29682
3/9/20,Sacramento,did not enter other counties,0.834223898,30505
3/10/20,Sacramento,did not enter other counties,0.912204234,30514
3/11/20,Sacramento,did not enter other counties,0.912685818,30877
3/12/20,Sacramento,did not enter other counties,0.911493507,30800
3/13/20,Sacramento,did not enter other counties,0.909702274,29591
3/14/20,Sacramento,did not enter other counties,0.896877857,28442
3/15/20,Sacramento,did not enter other counties,0.916219416,25340
3/16/20,Sacramento,did not enter other counties,0.897002769,24923
3/17/20,Sacramento,did not enter other counties,0.917096663,26163
3/18/20,Sacramento,did not enter other counties,0.92687747,25300
3/19/20,Sacramento,did not enter other counties,0.930443672,24455
3/20/20,Sacramento,did not enter other counties,0.92909124,21986
3/21/20,Sacramento,did not enter other counties,0.925275438,15430
3/22/20,Sacramento,did not enter other counties,0.9443873,14583
3/23/20,Sacramento,did not enter other counties,0.932717803,21120
3/24/20,Sacramento,did not enter other counties,0.938877528,22005
3/25/20,Sacramento,did not enter other counties,0.938450899,21690
3/26/20,Sacramento,did not enter other counties,0.93378631,21929
3/27/20,Sacramento,did not enter other counties,0.93265372,21679
3/28/20,Sacramento,did not enter other counties,0.938672812,21263
3/29/20,Sacramento,did not enter other counties,0.957600775,19623
3/30/20,Sacramento,did not enter other counties,0.938898197,20294
3/31/20,Sacramento,did not enter other counties,0.937204016,21116
3/2/20,Sacramento,Marin,0.009750439,5323
3/3/20,Sacramento,Marin,0.003207345,4422
3/4/20,Sacramento,Marin,0.00415145,4625
3/5/20,Sacramento,Marin,0.003560275,4670
3/6/20,Sacramento,Marin,0.005012688,4703
3/7/20,Sacramento,Marin,0.006405487,4675
3/8/20,Sacramento,Marin,0.006805471,4692
3/9/20,Sacramento,Marin,0.008588756,4946
3/10/20,Sacramento,Marin,0.004194796,4429
3/11/20,Sacramento,Marin,0.003594909,4389
3/12/20,Sacramento,Marin,0.003668831,4498
3/13/20,Sacramento,Marin,0.00432564,4202
3/14/20,Sacramento,Marin,0.005133254,4185
3/15/20,Sacramento,Marin,0.003551697,3431
3/16/20,Sacramento,Marin,0.003972234,3608
3/17/20,Sacramento,Marin,0.003439972,3332
3/18/20,Sacramento,Marin,0.003478261,2726
3/19/20,Sacramento,Marin,0.003107749,2623
3/20/20,Sacramento,Marin,0.002638042,2427
3/21/20,Sacramento,Marin,0.003629294,1774
3/22/20,Sacramento,Marin,0.002948639,1602
3/23/20,Sacramento,Marin,0.004166667,2635
3/24/20,Sacramento,Marin,0.002408544,2348
3/25/20,Sacramento,Marin,0.003227294,2333
3/26/20,Sacramento,Marin,0.002644899,2422
3/27/20,Sacramento,Marin,0.003044421,2375
3/28/20,Sacramento,Marin,0.002586653,2435
3/29/20,Sacramento,Marin,0.0016817,2115
3/30/20,Sacramento,Marin,0.002414507,2199
3/31/20,Sacramento,Marin,0.00298352,2362
3/2/20,Sacramento,Napa,0.039503386,5618
3/3/20,Sacramento,Napa,0.019967298,4344
3/4/20,Sacramento,Napa,0.021100602,4465
3/5/20,Sacramento,Napa,0.02076827,4431
3/6/20,Sacramento,Napa,0.024280209,4632
3/7/20,Sacramento,Napa,0.036330109,4911
3/8/20,Sacramento,Napa,0.039653662,4886
3/9/20,Sacramento,Napa,0.043402721,5357
3/10/20,Sacramento,Napa,0.021039523,4326
3/11/20,Sacramento,Napa,0.021893319,4408
3/12/20,Sacramento,Napa,0.021915584,4509
3/13/20,Sacramento,Napa,0.021830962,4187
3/14/20,Sacramento,Napa,0.025982702,4198
3/15/20,Sacramento,Napa,0.022888714,3540
3/16/20,Sacramento,Napa,0.027926012,3790
3/17/20,Sacramento,Napa,0.021327829,3605
3/18/20,Sacramento,Napa,0.019525692,3227
3/19/20,Sacramento,Napa,0.017828665,3073
3/20/20,Sacramento,Napa,0.016465023,2794
3/21/20,Sacramento,Napa,0.014970836,1783
3/22/20,Sacramento,Napa,0.010285949,1390
3/23/20,Sacramento,Napa,0.018229167,2567
3/24/20,Sacramento,Napa,0.016041809,2625
3/25/20,Sacramento,Napa,0.016228677,2513
3/26/20,Sacramento,Napa,0.017739067,2674
3/27/20,Sacramento,Napa,0.016790442,2602
3/28/20,Sacramento,Napa,0.016648638,2509
3/29/20,Sacramento,Napa,0.011619019,2006
3/30/20,Sacramento,Napa,0.016901547,2441
3/31/20,Sacramento,Napa,0.017285471,2554
3/2/20,Sacramento,San Francisco,0.027589666,16571
3/3/20,Sacramento,San Francisco,0.009559147,15985
3/4/20,Sacramento,San Francisco,0.009988451,16288
3/5/20,Sacramento,San Francisco,0.010743285,16382
3/6/20,Sacramento,San Francisco,0.012657038,16379
3/7/20,Sacramento,San Francisco,0.021642781,15562
3/8/20,Sacramento,San Francisco,0.018125463,13832
3/9/20,Sacramento,San Francisco,0.028814948,15183
3/10/20,Sacramento,San Francisco,0.010683621,14509
3/11/20,Sacramento,San Francisco,0.010396088,14663
3/12/20,Sacramento,San Francisco,0.010227273,14190
3/13/20,Sacramento,San Francisco,0.010476158,13160
3/14/20,Sacramento,San Francisco,0.013255045,12460
3/15/20,Sacramento,San Francisco,0.012273086,9834
3/16/20,Sacramento,San Francisco,0.014243871,10610
3/17/20,Sacramento,San Francisco,0.009096816,10378
3/18/20,Sacramento,San Francisco,0.006482213,7831
3/19/20,Sacramento,San Francisco,0.005520343,7781
3/20/20,Sacramento,San Francisco,0.005367052,6948
3/21/20,Sacramento,San Francisco,0.007193778,5082
3/22/20,Sacramento,San Francisco,0.00480011,4329
3/23/20,Sacramento,San Francisco,0.007433712,7106
3/24/20,Sacramento,San Francisco,0.005362418,7003
3/25/20,Sacramento,San Francisco,0.004840941,6913
3/26/20,Sacramento,San Francisco,0.00665785,7084
3/27/20,Sacramento,San Francisco,0.005443055,6963
3/28/20,Sacramento,San Francisco,0.007242628,6671
3/29/20,Sacramento,San Francisco,0.004586455,5768
3/30/20,Sacramento,San Francisco,0.007144969,6327
3/31/20,Sacramento,San Francisco,0.005682894,6770
3/2/20,Sacramento,San Mateo,0.020880361,20335
3/3/20,Sacramento,San Mateo,0.006383246,19353
3/4/20,Sacramento,San Mateo,0.006648563,19617
3/5/20,Sacramento,San Mateo,0.007432854,19485
3/6/20,Sacramento,San Mateo,0.009116827,19563
3/7/20,Sacramento,San Mateo,0.015981366,18653
3/8/20,Sacramento,San Mateo,0.012937134,17357
3/9/20,Sacramento,San Mateo,0.021537453,18734
3/10/20,Sacramento,San Mateo,0.007570296,17728
3/11/20,Sacramento,San Mateo,0.006639246,17839
3/12/20,Sacramento,San Mateo,0.006948052,17749
3/13/20,Sacramento,San Mateo,0.007468487,16785
3/14/20,Sacramento,San Mateo,0.0106181,16170
3/15/20,Sacramento,San Mateo,0.008563536,13100
3/16/20,Sacramento,San Mateo,0.010672872,13538
3/17/20,Sacramento,San Mateo,0.006459504,13497
3/18/20,Sacramento,San Mateo,0.00486166,10477
3/19/20,Sacramento,San Mateo,0.004825189,10340
3/20/20,Sacramento,San Mateo,0.00482125,9120
3/21/20,Sacramento,San Mateo,0.005379132,6567
3/22/20,Sacramento,San Mateo,0.002880066,5735
3/23/20,Sacramento,San Mateo,0.004876894,9363
3/24/20,Sacramento,San Mateo,0.003635537,9294
3/25/20,Sacramento,San Mateo,0.003273398,9052
3/26/20,Sacramento,San Mateo,0.004742578,9331
3/27/20,Sacramento,San Mateo,0.004059228,9211
3/28/20,Sacramento,San Mateo,0.004985186,9004
3/29/20,Sacramento,San Mateo,0.002853794,8028
3/30/20,Sacramento,San Mateo,0.004829014,8548
3/31/20,Sacramento,San Mateo,0.004167456,9093
3/2/20,Sacramento,Santa Clara,0.027244796,34488
3/3/20,Sacramento,Santa Clara,0.009842148,34533
3/4/20,Sacramento,Santa Clara,0.008396541,35119
3/5/20,Sacramento,Santa Clara,0.010118676,34789
3/6/20,Sacramento,Santa Clara,0.011466525,34503
3/7/20,Sacramento,Santa Clara,0.021060464,32776
3/8/20,Sacramento,Santa Clara,0.020517485,31078
3/9/20,Sacramento,Santa Clara,0.031044091,32668
3/10/20,Sacramento,Santa Clara,0.010650849,32383
3/11/20,Sacramento,Santa Clara,0.009133012,32203
3/12/20,Sacramento,Santa Clara,0.008506494,31899
3/13/20,Sacramento,Santa Clara,0.009597513,30478
3/14/20,Sacramento,Santa Clara,0.013923072,29007
3/15/20,Sacramento,Santa Clara,0.008918706,24621
3/16/20,Sacramento,Santa Clara,0.013842635,24672
3/17/20,Sacramento,Santa Clara,0.009708367,25270
3/18/20,Sacramento,Santa Clara,0.00743083,20472
3/19/20,Sacramento,Santa Clara,0.006215498,20485
3/20/20,Sacramento,Santa Clara,0.008687346,18337
3/21/20,Sacramento,Santa Clara,0.007517822,13619
3/22/20,Sacramento,Santa Clara,0.006583008,12587
3/23/20,Sacramento,Santa Clara,0.007054924,18647
3/24/20,Sacramento,Santa Clara,0.005907748,19127
3/25/20,Sacramento,Santa Clara,0.007192254,18937
3/26/20,Sacramento,Santa Clara,0.006475443,18959
3/27/20,Sacramento,Santa Clara,0.007611052,19004
3/28/20,Sacramento,Santa Clara,0.006584207,18478
3/29/20,Sacramento,Santa Clara,0.003669164,17208
3/30/20,Sacramento,Santa Clara,0.005617424,17884
3/31/20,Sacramento,Santa Clara,0.006724758,18675
3/2/20,Sacramento,Solano,0.118855029,13192
3/3/20,Sacramento,Solano,0.068674926,10854
3/4/20,Sacramento,Solano,0.070761932,11018
3/5/20,Sacramento,Solano,0.07270456,11064
3/6/20,Sacramento,Solano,0.078793195,11230
3/7/20,Sacramento,Solano,0.106661059,11961
3/8/20,Sacramento,Solano,0.110336231,11968
3/9/20,Sacramento,Solano,0.127421734,12733
3/10/20,Sacramento,Solano,0.073474471,10732
3/11/20,Sacramento,Solano,0.071218059,10765
3/12/20,Sacramento,Solano,0.0725,10848
3/13/20,Sacramento,Solano,0.073806225,10593
3/14/20,Sacramento,Solano,0.081323395,10615
3/15/20,Sacramento,Solano,0.067442778,9103
3/16/20,Sacramento,Solano,0.082052722,9433
3/17/20,Sacramento,Solano,0.067843902,9176
3/18/20,Sacramento,Solano,0.060988142,8559
3/19/20,Sacramento,Solano,0.057370681,8189
3/20/20,Sacramento,Solano,0.056354043,7346
3/21/20,Sacramento,Solano,0.06117952,5428
3/22/20,Sacramento,Solano,0.04464102,4684
3/23/20,Sacramento,Solano,0.054876894,7267
3/24/20,Sacramento,Solano,0.050079527,7246
3/25/20,Sacramento,Solano,0.050714615,7178
3/26/20,Sacramento,Solano,0.054129235,7298
3/27/20,Sacramento,Solano,0.053646386,7286
3/28/20,Sacramento,Solano,0.049287495,7097
3/29/20,Sacramento,Solano,0.034602252,6177
3/30/20,Sacramento,Solano,0.049275648,6765
3/31/20,Sacramento,Solano,0.05133548,7101
3/2/20,Sacramento,Sonoma,0.015613243,7868
3/3/20,Sacramento,Sonoma,0.005848689,7174
3/4/20,Sacramento,Sonoma,0.007491338,7420
3/5/20,Sacramento,Sonoma,0.006277327,7354
3/6/20,Sacramento,Sonoma,0.008427582,7344
3/7/20,Sacramento,Sonoma,0.010934619,7309
3/8/20,Sacramento,Sonoma,0.013577252,7367
3/9/20,Sacramento,Sonoma,0.014423865,7460
3/10/20,Sacramento,Sonoma,0.006488825,7146
3/11/20,Sacramento,Sonoma,0.006444927,7207
3/12/20,Sacramento,Sonoma,0.006785714,7241
3/13/20,Sacramento,Sonoma,0.007333311,7005
3/14/20,Sacramento,Sonoma,0.009985233,6800
3/15/20,Sacramento,Sonoma,0.007932123,5962
3/16/20,Sacramento,Sonoma,0.009830277,5836
3/17/20,Sacramento,Sonoma,0.007491496,5812
3/18/20,Sacramento,Sonoma,0.006996047,5393
3/19/20,Sacramento,Sonoma,0.006869761,4896
3/20/20,Sacramento,Sonoma,0.006686073,4539
3/21/20,Sacramento,Sonoma,0.007258587,3348
3/22/20,Sacramento,Sonoma,0.005074402,3172
3/23/20,Sacramento,Sonoma,0.007291667,4872
3/24/20,Sacramento,Sonoma,0.004771643,4914
3/25/20,Sacramento,Sonoma,0.005809129,4735
3/26/20,Sacramento,Sonoma,0.004924985,4797
3/27/20,Sacramento,Sonoma,0.005304673,4781
3/28/20,Sacramento,Sonoma,0.004797065,4806
3/29/20,Sacramento,Sonoma,0.00417877,4300
3/30/20,Sacramento,Sonoma,0.005272494,4420
3/31/20,Sacramento,Sonoma,0.005446107,4618
3/2/20,San Francisco,Alameda,0.367992276,37341
3/3/20,San Francisco,Alameda,0.32636847,34554
3/4/20,San Francisco,Alameda,0.330243124,35252
3/5/20,San Francisco,Alameda,0.33426932,35119
3/6/20,San Francisco,Alameda,0.34214543,35206
3/7/20,San Francisco,Alameda,0.355352782,35092
3/8/20,San Francisco,Alameda,0.341165414,33310
3/9/20,San Francisco,Alameda,0.370348416,35460
3/10/20,San Francisco,Alameda,0.326762699,33170
3/11/20,San Francisco,Alameda,0.328036555,33371
3/12/20,San Francisco,Alameda,0.31789993,32820
3/13/20,San Francisco,Alameda,0.316033435,31413
3/14/20,San Francisco,Alameda,0.310272873,30132
3/15/20,San Francisco,Alameda,0.272523897,25155
3/16/20,San Francisco,Alameda,0.304147031,25791
3/17/20,San Francisco,Alameda,0.294372712,26244
3/18/20,San Francisco,Alameda,0.250031924,20700
3/19/20,San Francisco,Alameda,0.249196761,20677
3/20/20,San Francisco,Alameda,0.261226252,18536
3/21/20,San Francisco,Alameda,0.249114522,13643
3/22/20,San Francisco,Alameda,0.2002772,11780
3/23/20,San Francisco,Alameda,0.224036026,18327
3/24/20,San Francisco,Alameda,0.232186206,18894
3/25/20,San Francisco,Alameda,0.235064372,18580
3/26/20,San Francisco,Alameda,0.239553924,19060
3/27/20,San Francisco,Alameda,0.230504093,18685
3/28/20,San Francisco,Alameda,0.221855794,18066
3/29/20,San Francisco,Alameda,0.182558946,15845
3/30/20,San Francisco,Alameda,0.228070175,17344
3/31/20,San Francisco,Alameda,0.233825702,18432
3/2/20,San Francisco,Contra Costa,0.226721381,28505
3/3/20,San Francisco,Contra Costa,0.180919612,25960
3/4/20,San Francisco,Contra Costa,0.18486002,26515
3/5/20,San Francisco,Contra Costa,0.185813698,26334
3/6/20,San Francisco,Contra Costa,0.194212101,26381
3/7/20,San Francisco,Contra Costa,0.21314741,26550
3/8/20,San Francisco,Contra Costa,0.205393291,25897
3/9/20,San Francisco,Contra Costa,0.233418955,27274
3/10/20,San Francisco,Contra Costa,0.182920946,25291
3/11/20,San Francisco,Contra Costa,0.185705517,25576
3/12/20,San Francisco,Contra Costa,0.182100071,25432
3/13/20,San Francisco,Contra Costa,0.185334347,24536
3/14/20,San Francisco,Contra Costa,0.192375602,23917
3/15/20,San Francisco,Contra Costa,0.167073419,20503
3/16/20,San Francisco,Contra Costa,0.192554194,20675
3/17/20,San Francisco,Contra Costa,0.173347466,20394
3/18/20,San Francisco,Contra Costa,0.154769506,16802
3/19/20,San Francisco,Contra Costa,0.154221822,16919
3/20/20,San Francisco,Contra Costa,0.164795625,15293
3/21/20,San Francisco,Contra Costa,0.161747344,11168
3/22/20,San Francisco,Contra Costa,0.130977131,10050
3/23/20,San Francisco,Contra Costa,0.145510836,15816
3/24/20,San Francisco,Contra Costa,0.141796373,15589
3/25/20,San Francisco,Contra Costa,0.142340518,15397
3/26/20,San Francisco,Contra Costa,0.150056465,15791
3/27/20,San Francisco,Contra Costa,0.140743932,15620
3/28/20,San Francisco,Contra Costa,0.144056363,15491
3/29/20,San Francisco,Contra Costa,0.110783634,13748
3/30/20,San Francisco,Contra Costa,0.147937411,14754
3/31/20,San Francisco,Contra Costa,0.143426883,15430
3/2/20,San Francisco,did not enter other counties,0.218997043,16571
3/3/20,San Francisco,did not enter other counties,0.291961214,15985
3/4/20,San Francisco,did not enter other counties,0.287696464,16288
3/5/20,San Francisco,did not enter other counties,0.285007936,16382
3/6/20,San Francisco,did not enter other counties,0.280297943,16379
3/7/20,San Francisco,did not enter other counties,0.260956175,15562
3/8/20,San Francisco,did not enter other counties,0.264314633,13832
3/9/20,San Francisco,did not enter other counties,0.233879997,15183
3/10/20,San Francisco,did not enter other counties,0.301330209,14509
3/11/20,San Francisco,did not enter other counties,0.300211417,14663
3/12/20,San Francisco,did not enter other counties,0.301057083,14190
3/13/20,San Francisco,did not enter other counties,0.3056231,13160
3/14/20,San Francisco,did not enter other counties,0.299277689,12460
3/15/20,San Francisco,did not enter other counties,0.349400041,9834
3/16/20,San Francisco,did not enter other counties,0.300942507,10610
3/17/20,San Francisco,did not enter other counties,0.33802274,10378
3/18/20,San Francisco,did not enter other counties,0.425233048,7831
3/19/20,San Francisco,did not enter other counties,0.42565223,7781
3/20/20,San Francisco,did not enter other counties,0.419545193,6948
3/21/20,San Francisco,did not enter other counties,0.432900433,5082
3/22/20,San Francisco,did not enter other counties,0.497343497,4329
3/23/20,San Francisco,did not enter other counties,0.435828877,7106
3/24/20,San Francisco,did not enter other counties,0.460659717,7003
3/25/20,San Francisco,did not enter other counties,0.470852018,6913
3/26/20,San Francisco,did not enter other counties,0.451722191,7084
3/27/20,San Francisco,did not enter other counties,0.460290105,6963
3/28/20,San Francisco,did not enter other counties,0.45435467,6671
3/29/20,San Francisco,did not enter other counties,0.520457698,5768
3/30/20,San Francisco,did not enter other counties,0.458036984,6327
3/31/20,San Francisco,did not enter other counties,0.451255539,6770
3/2/20,San Francisco,Marin,0.109287309,5323
3/3/20,San Francisco,Marin,0.080700657,4422
3/4/20,San Francisco,Marin,0.085768664,4625
3/5/20,San Francisco,Marin,0.088939079,4670
3/6/20,San Francisco,Marin,0.092740705,4703
3/7/20,San Francisco,Marin,0.09349698,4675
3/8/20,San Francisco,Marin,0.103021978,4692
3/9/20,San Francisco,Marin,0.103800303,4946
3/10/20,San Francisco,Marin,0.086566958,4429
3/11/20,San Francisco,Marin,0.079178886,4389
3/12/20,San Francisco,Marin,0.086187456,4498
3/13/20,San Francisco,Marin,0.082902736,4202
3/14/20,San Francisco,Marin,0.089807384,4185
3/15/20,San Francisco,Marin,0.080740289,3431
3/16/20,San Francisco,Marin,0.084071631,3608
3/17/20,San Francisco,Marin,0.070822895,3332
3/18/20,San Francisco,Marin,0.060911761,2726
3/19/20,San Francisco,Marin,0.056548002,2623
